,id,types,rarity,skin,total_traits,total_hidden_traits
3058,3058,Female,5360,Dark,2,0
3059,3059,Female,8706,Dark,2,0
3060,3060,Female,602,Albino,1,0
3061,3061,Male,4984,Mid,2,0
3062,3062,Male,6319,Light,3,0
3063,3063,Male,2470,Dark,2,0
3064,3064,Male,1459,Light,3,0
3065,3065,Male,9522,Light,2,0
3066,3066,Female,8327,Mid,4,0
3067,3067,Male,7214,Dark,4,0
3068,3068,Male,8298,Mid,3,0
3069,3069,Male,8846,Dark,2,0
3070,3070,Male,9336,Light,2,0
3071,3071,Female,2693,Light,2,0
3072,3072,Male,7548,Mid,3,0
3073,3073,Male,1797,Light,3,0
3074,3074,Male,329,Mid,4,1
3075,3075,Male,7082,Light,3,0
3076,3076,Female,8367,Albino,2,0
3077,3077,Male,1448,Light,2,0
3078,3078,Female,1504,Light,3,0
3079,3079,Female,3641,Light,2,0
3080,3080,Male,4614,Light,3,0
3081,3081,Male,8856,Light,2,0
3082,3082,Female,8361,Light,3,0
3083,3083,Male,1382,Dark,2,0
3084,3084,Female,1068,Light,4,0
3085,3085,Male,6767,Mid,4,0
3086,3086,Male,8171,Mid,3,0
3087,3087,Female,3610,Dark,3,0
3088,3088,Male,804,Dark,4,0
3089,3089,Female,8238,Albino,2,0
3090,3090,Male,5197,Mid,4,1
3091,3091,Male,7603,Albino,3,0
3092,3092,Female,5735,Light,2,0
3093,3093,Male,9929,Dark,2,0
3094,3094,Male,371,Light,4,0
3095,3095,Male,6817,Mid,3,0
3096,3096,Female,684,Mid,4,1
3097,3097,Male,3993,Mid,3,0
3098,3098,Female,7871,Light,4,0
3099,3099,Male,925,Light,4,0
3100,3100,Alien,15,Alien,1,0
3101,3101,Male,4964,Light,3,0
3102,3102,Female,702,Mid,2,0
3103,3103,Male,2611,Dark,2,0
3104,3104,Male,9006,Dark,2,0
3105,3105,Female,444,Dark,1,0
3106,3106,Male,84,Dark,2,0
3107,3107,Male,55,Dark,3,0
3108,3108,Male,7960,Light,2,0
3109,3109,Female,8201,Mid,3,0
3110,3110,Female,8596,Dark,3,0
3111,3111,Female,8048,Albino,1,0
3112,3112,Female,1484,Mid,5,0
3113,3113,Female,3035,Dark,3,0
3114,3114,Male,8855,Dark,2,0
3115,3115,Male,7307,Mid,3,0
3116,3116,Female,2207,Light,3,0
3117,3117,Male,5275,Light,3,0
3118,3118,Female,8934,Mid,2,0
3119,3119,Female,1303,Dark,3,0
3120,3120,Male,3493,Mid,3,0
3121,3121,Male,7195,Light,2,0
3122,3122,Male,6436,Dark,3,0
3123,3123,Male,7637,Dark,4,0
3124,3124,Female,9543,Mid,2,0
3125,3125,Female,2240,Light,3,0
3126,3126,Female,4575,Light,2,0
3127,3127,Male,3342,Light,5,1
3128,3128,Male,9631,Albino,3,0
3129,3129,Male,2052,Dark,3,0
3130,3130,Male,1006,Mid,5,0
3131,3131,Female,3094,Albino,3,1
3132,3132,Male,7567,Albino,2,0
3133,3133,Male,5094,Light,2,0
3134,3134,Male,3440,Mid,3,0
3135,3135,Female,703,Light,3,0
3136,3136,Male,1035,Dark,3,0
3137,3137,Male,7061,Mid,3,0
3138,3138,Male,8152,Light,2,0
3139,3139,Female,658,Dark,3,0
3140,3140,Female,9257,Light,2,0
3141,3141,Male,6844,Mid,3,0
3142,3142,Male,7210,Light,3,0
3143,3143,Male,5479,Dark,3,0
3144,3144,Male,1403,Dark,2,0
3145,3145,Male,7459,Albino,3,0
3146,3146,Male,5874,Mid,2,0
3147,3147,Male,7263,Light,3,0
3148,3148,Female,3697,Dark,3,0
3149,3149,Female,5384,Mid,3,0
3150,3150,Male,9085,Dark,2,0
3151,3151,Female,2552,Albino,1,0
3152,3152,Male,5332,Dark,3,0
3153,3153,Female,1640,Dark,2,0
3154,3154,Male,1802,Mid,3,0
3155,3155,Female,3087,Mid,3,0
3156,3156,Male,5014,Mid,4,0
3157,3157,Male,7515,Light,2,0
3158,3158,Female,9279,Albino,3,0
3159,3159,Male,5524,Mid,3,0
3160,3160,Male,858,Dark,2,0
3161,3161,Male,7164,Mid,2,0
3162,3162,Female,5813,Mid,2,0
3163,3163,Male,6847,Albino,2,0
3164,3164,Male,6808,Dark,3,0
3165,3165,Female,1605,Dark,2,0
3166,3166,Female,8915,Dark,2,0
3167,3167,Male,6424,Light,3,0
3168,3168,Male,6140,Dark,2,0
3169,3169,Male,5326,Dark,2,0
3170,3170,Female,1251,Dark,2,0
3171,3171,Male,4545,Mid,2,0
3172,3172,Male,5330,Dark,2,0
3173,3173,Male,4583,Dark,4,0
3174,3174,Male,1071,Mid,2,0
3175,3175,Male,6923,Light,2,0
3176,3176,Female,434,Mid,3,1
3177,3177,Male,2457,Dark,3,1
3178,3178,Female,1259,Light,3,0
3179,3179,Female,5785,Light,2,0
3180,3180,Male,6416,Dark,3,0
3181,3181,Male,6060,Dark,3,0
3182,3182,Male,1057,Light,2,0
3183,3183,Female,1947,Albino,4,0
3184,3184,Male,5317,Light,4,0
3185,3185,Female,9707,Light,3,0
3186,3186,Male,8764,Dark,2,0
3187,3187,Female,2416,Mid,2,0
3188,3188,Male,3148,Light,2,0
3189,3189,Male,5589,Dark,2,0
3190,3190,Female,2849,Dark,3,1
3191,3191,Male,4159,Mid,3,0
3192,3192,Male,4096,Dark,3,0
3193,3193,Male,7668,Mid,2,0
3194,3194,Male,4621,Mid,4,0
3195,3195,Male,5130,Light,2,0
3196,3196,Male,3357,Dark,5,0
3197,3197,Male,764,Mid,3,0
3198,3198,Female,3084,Mid,3,0
3199,3199,Male,5903,Dark,3,0
3200,3200,Male,8651,Mid,3,0
3201,3201,Female,1526,Light,3,0
3202,3202,Female,5404,Albino,2,0
3203,3203,Male,6578,Dark,3,0
3204,3204,Male,7618,Dark,3,0
3205,3205,Male,7696,Dark,4,0
3206,3206,Male,3463,Dark,2,0
3207,3207,Female,4408,Mid,3,0
3208,3208,Male,2644,Mid,2,0
3209,3209,Male,6440,Dark,3,0
3210,3210,Female,8776,Mid,3,0
3211,3211,Zombie,523,Zombie,2,0
3212,3212,Female,1568,Mid,4,0
3213,3213,Male,9080,Dark,3,0
3214,3214,Female,9016,Light,4,0
3215,3215,Male,8956,Dark,2,0
3216,3216,Male,4926,Mid,2,0
3217,3217,Male,6254,Albino,4,0
3218,3218,Male,9357,Dark,3,0
3219,3219,Female,9255,Dark,2,0
3220,3220,Female,8753,Dark,3,0
3221,3221,Female,5917,Mid,4,0
3222,3222,Female,9008,Light,2,0
3223,3223,Male,7175,Albino,3,0
3224,3224,Male,7021,Mid,3,0
3225,3225,Female,2964,Light,4,0
3226,3226,Male,7382,Mid,3,0
3227,3227,Female,2829,Mid,3,1
3228,3228,Male,6129,Light,3,0
3229,3229,Male,4662,Light,4,0
3230,3230,Female,990,Light,2,0
3231,3231,Female,2739,Dark,2,0
3232,3232,Male,6445,Mid,2,0
3233,3233,Male,4963,Mid,3,0
3234,3234,Male,5605,Albino,2,0
3235,3235,Male,7068,Dark,2,0
3236,3236,Female,5628,Mid,3,0
3237,3237,Male,6235,Albino,4,0
3238,3238,Male,9633,Dark,3,0
3239,3239,Male,7561,Mid,2,0
3240,3240,Female,1243,Mid,3,1
3241,3241,Female,9290,Mid,2,0
3242,3242,Male,6146,Mid,4,0
3243,3243,Male,8511,Dark,2,0
3244,3244,Male,7266,Dark,3,0
3245,3245,Male,7409,Dark,3,0
3246,3246,Female,2674,Light,2,0
3247,3247,Female,9715,Light,3,0
3248,3248,Male,7621,Mid,2,0
3249,3249,Male,7216,Light,4,0
3250,3250,Male,4322,Light,3,0
3251,3251,Female,1740,Albino,2,0
3252,3252,Female,1611,Mid,3,0
3253,3253,Female,2520,Mid,3,0
3254,3254,Female,3097,Dark,4,1
3255,3255,Male,5921,Light,3,0
3256,3256,Male,1429,Albino,1,0
3257,3257,Female,9826,Light,3,0
3258,3258,Male,4681,Mid,3,0
3259,3259,Male,7971,Light,2,0
3260,3260,Male,9752,Dark,3,0
3261,3261,Male,7390,Dark,2,0
3262,3262,Male,4136,Mid,4,0
3263,3263,Female,301,Mid,2,0
3264,3264,Female,8188,Mid,3,0
3265,3265,Male,6470,Mid,2,0
3266,3266,Female,9689,Mid,3,0
3267,3267,Female,298,Dark,3,1
3268,3268,Male,7267,Light,4,0
3269,3269,Female,3042,Dark,2,0
3270,3270,Male,8206,Mid,3,0
3271,3271,Female,587,Light,2,0
3272,3272,Male,8284,Dark,2,0
3273,3273,Male,6184,Albino,3,0
3274,3274,Male,7453,Light,2,0
3275,3275,Female,2933,Mid,3,0
3276,3276,Male,4139,Mid,2,0
3277,3277,Female,3687,Light,3,1
3278,3278,Female,8244,Mid,2,0
3279,3279,Male,8287,Mid,2,0
3280,3280,Male,3114,Mid,3,1
3281,3281,Male,78,Dark,3,0
3282,3282,Male,6439,Albino,3,0
3283,3283,Female,1061,Light,4,0
3284,3284,Female,8789,Light,4,0
3285,3285,Male,5102,Albino,2,0
3286,3286,Male,7064,Dark,2,0
3287,3287,Female,4504,Light,1,0
3288,3288,Male,4342,Mid,2,0
3289,3289,Female,1700,Dark,4,0
3290,3290,Female,2395,Dark,3,0
3291,3291,Male,6954,Light,3,0
3292,3292,Male,766,Mid,2,0
3293,3293,Female,1312,Mid,4,1
3294,3294,Female,1703,Mid,3,0
3295,3295,Male,8421,Dark,2,0
3296,3296,Male,3343,Mid,5,1
3297,3297,Male,6615,Mid,3,0
3298,3298,Male,1781,Light,3,0
3299,3299,Male,6862,Dark,3,0
3300,3300,Male,7062,Mid,3,0
3301,3301,Female,2322,Mid,3,0
3302,3302,Male,6601,Light,4,0
3303,3303,Male,1807,Mid,2,0
3304,3304,Female,9291,Mid,2,0
3305,3305,Male,5184,Mid,3,1
3306,3306,Male,7055,Mid,3,0
3307,3307,Male,3,Albino,0,0
3308,3308,Female,190,Light,2,0
3309,3309,Male,4827,Dark,2,0
3310,3310,Male,5571,Light,3,0
3311,3311,Female,899,Dark,4,1
3312,3312,Male,9769,Light,2,0
3313,3313,Male,4253,Mid,3,0
3314,3314,Female,5690,Mid,2,0
3315,3315,Male,9812,Dark,3,0
3316,3316,Male,2609,Light,3,0
3317,3317,Male,784,Albino,2,0
3318,3318,Female,3455,Mid,3,0
3319,3319,Male,5894,Mid,2,0
3320,3320,Male,9375,Mid,2,0
3321,3321,Female,1697,Light,2,0
3322,3322,Male,5062,Mid,3,0
3323,3323,Male,8265,Dark,2,0
3324,3324,Male,1836,Dark,3,0
3325,3325,Male,5929,Mid,2,0
3326,3326,Male,2059,Dark,2,0
3327,3327,Male,8705,Albino,2,0
3328,3328,Zombie,561,Zombie,2,0
3329,3329,Female,4547,Light,3,0
3330,3330,Male,3770,Dark,4,0
3331,3331,Male,8606,Light,4,0
3332,3332,Female,2195,Light,2,0
3333,3333,Female,3664,Dark,3,1
3334,3334,Female,3010,Mid,2,0
3335,3335,Male,3168,Dark,2,0
3336,3336,Female,5422,Mid,3,0
3337,3337,Male,6505,Albino,2,0
3338,3338,Female,3096,Mid,2,0
3339,3339,Male,9141,Light,3,0
3340,3340,Female,8825,Mid,3,0
3341,3341,Female,9693,Light,3,0
3342,3342,Male,930,Mid,4,0
3343,3343,Female,3690,Mid,2,0
3344,3344,Female,8814,Mid,2,0
3345,3345,Female,2977,Light,2,0
3346,3346,Male,9771,Mid,2,0
3347,3347,Female,2444,Mid,3,1
3348,3348,Female,9565,Dark,3,0
3349,3349,Male,7012,Light,4,0
3350,3350,Male,8937,Mid,3,0
3351,3351,Female,3629,Dark,3,0
3352,3352,Male,8976,Dark,4,0
3353,3353,Male,5957,Dark,4,0
3354,3354,Female,2324,Dark,3,0
3355,3355,Male,8871,Light,2,0
3356,3356,Female,8876,Dark,2,0
3357,3357,Male,7446,Mid,3,0
3358,3358,Female,8648,Mid,4,0
3359,3359,Male,7692,Dark,2,0
3360,3360,Female,1171,Dark,4,0
3361,3361,Female,3369,Mid,5,0
3362,3362,Male,1060,Light,3,0
3363,3363,Male,823,Mid,2,0
3364,3364,Female,8382,Mid,3,0
3365,3365,Male,4361,Dark,3,0
3366,3366,Female,2647,Dark,3,0
3367,3367,Female,8708,Light,2,0
3368,3368,Male,2867,Dark,3,0
3369,3369,Male,6549,Mid,2,0
3370,3370,Male,3238,Dark,3,1
3371,3371,Female,1666,Dark,3,0
3372,3372,Male,6796,Mid,4,0
3373,3373,Male,4027,Light,2,0
3374,3374,Male,6859,Mid,3,0
3375,3375,Male,4666,Mid,4,0
3376,3376,Female,8501,Dark,4,0
3377,3377,Female,2785,Mid,3,1
3378,3378,Male,5621,Mid,3,0
3379,3379,Male,5591,Mid,4,0
3380,3380,Male,6588,Albino,3,0
3381,3381,Male,2939,Light,2,0
3382,3382,Male,4162,Light,3,0
3383,3383,Male,3505,Light,3,1
3384,3384,Male,1887,Light,3,0
3385,3385,Female,3676,Dark,2,0
3386,3386,Female,9402,Dark,2,0
3387,3387,Male,4059,Dark,2,0
3388,3388,Female,9708,Mid,3,0
3389,3389,Male,7886,Light,3,0
3390,3390,Male,5602,Light,3,0
3391,3391,Male,7387,Albino,2,0
3392,3392,Male,3849,Dark,4,0
3393,3393,Zombie,506,Zombie,2,0
3394,3394,Female,8645,Light,4,0
3395,3395,Male,4142,Albino,4,0
3396,3396,Male,6619,Albino,3,0
3397,3397,Female,5402,Mid,3,0
3398,3398,Male,7626,Light,3,0
3399,3399,Female,2353,Mid,2,0
3400,3400,Male,1075,Dark,2,0
3401,3401,Female,1572,Dark,3,1
3402,3402,Female,953,Light,4,0
3403,3403,Male,9594,Mid,2,0
3404,3404,Male,5151,Dark,2,0
3405,3405,Female,8809,Albino,2,0
3406,3406,Male,4339,Mid,4,0
3407,3407,Male,4439,Light,2,0
3408,3408,Female,5928,Mid,2,0
3409,3409,Female,2101,Dark,4,1
3410,3410,Male,8635,Light,2,0
3411,3411,Male,4355,Mid,2,0
3412,3412,Female,8086,Albino,1,0
3413,3413,Female,8424,Mid,2,0
3414,3414,Female,9749,Light,3,0
3415,3415,Male,4274,Light,3,0
3416,3416,Male,3191,Light,2,0
3417,3417,Female,9536,Dark,2,0
3418,3418,Female,8527,Mid,3,0
3419,3419,Male,2942,Mid,3,0
3420,3420,Female,9009,Light,2,0
3421,3421,Male,9889,Dark,3,0
3422,3422,Male,7845,Dark,3,0
3423,3423,Male,363,Mid,4,0
3424,3424,Female,1714,Light,3,1
3425,3425,Male,9566,Dark,4,0
3426,3426,Male,8323,Mid,3,0
3427,3427,Female,1658,Mid,3,0
3428,3428,Male,7335,Dark,3,0
3429,3429,Male,7997,Mid,3,0
3430,3430,Female,2824,Dark,2,0
3431,3431,Female,1948,Dark,3,0
3432,3432,Female,1488,Dark,2,0
3433,3433,Male,7749,Dark,3,0
3434,3434,Male,3834,Light,4,0
3435,3435,Female,8693,Dark,2,0
3436,3436,Female,8997,Light,3,0
3437,3437,Female,664,Dark,5,1
3438,3438,Male,3325,Light,5,0
3439,3439,Male,4596,Light,3,0
3440,3440,Male,5971,Light,3,0
3441,3441,Female,2069,Albino,4,1
3442,3442,Female,8242,Light,2,0
3443,3443,Alien,10,Alien,2,0
3444,3444,Male,4221,Light,3,0
3445,3445,Male,9129,Light,3,0
3446,3446,Male,5467,Dark,3,0
3447,3447,Male,915,Mid,3,0
3448,3448,Male,8174,Dark,3,0
3449,3449,Male,7065,Light,2,0
3450,3450,Female,5657,Light,2,0
3451,3451,Female,3023,Mid,2,0
3452,3452,Male,8850,Dark,3,0
3453,3453,Female,4557,Dark,2,0
3454,3454,Male,5509,Light,3,0
3455,3455,Male,9130,Albino,3,0
3456,3456,Male,952,Mid,2,0
3457,3457,Female,1709,Albino,3,0
3458,3458,Male,9111,Dark,2,0
3459,3459,Male,9885,Mid,3,0
3460,3460,Male,5210,Mid,4,0
3461,3461,Male,6307,Albino,3,0
3462,3462,Male,4581,Light,2,0
3463,3463,Male,3769,Albino,3,0
3464,3464,Female,2818,Light,3,0
3465,3465,Female,2819,Mid,3,0
3466,3466,Male,4932,Light,2,0
3467,3467,Male,8626,Light,3,0
3468,3468,Female,1258,Light,4,0
3469,3469,Male,4041,Albino,4,0
3470,3470,Female,1997,Dark,2,0
3471,3471,Female,2874,Light,3,0
3472,3472,Male,6641,Dark,3,0
3473,3473,Male,5078,Dark,3,0
3474,3474,Male,8958,Mid,2,0
3475,3475,Male,1786,Mid,2,0
3476,3476,Female,2678,Light,3,0
3477,3477,Male,8338,Light,3,0
3478,3478,Male,9200,Dark,2,0
3479,3479,Female,716,Dark,2,0
3480,3480,Female,2135,Dark,2,0
3481,3481,Female,3039,Mid,3,0
3482,3482,Male,5534,Dark,3,0
3483,3483,Female,2136,Dark,2,0
3484,3484,Male,7293,Mid,4,0
3485,3485,Male,7258,Dark,2,0
3486,3486,Female,8181,Mid,3,0
3487,3487,Female,9983,Mid,2,0
3488,3488,Female,2298,Mid,3,0
3489,3489,Zombie,562,Zombie,2,0
3490,3490,Female,1240,Mid,4,1
3491,3491,Male,3346,Light,5,0
3492,3492,Female,9572,Mid,2,0
3493,3493,Zombie,531,Zombie,2,0
3494,3494,Female,2214,Dark,3,1
3495,3495,Male,5867,Mid,3,0
3496,3496,Male,3262,Mid,2,0
3497,3497,Male,9729,Mid,2,0
3498,3498,Female,9004,Dark,2,0
3499,3499,Male,9518,Dark,3,0
3500,3500,Male,7983,Light,2,0
3501,3501,Male,8321,Albino,2,0
3502,3502,Female,9440,Dark,2,0
3503,3503,Female,156,Light,3,1
3504,3504,Male,6232,Mid,4,0
3505,3505,Male,838,Dark,3,0
3506,3506,Male,7932,Dark,4,0
3507,3507,Male,5457,Dark,3,0
3508,3508,Male,7265,Light,4,0
3509,3509,Male,9096,Dark,3,0
3510,3510,Female,9454,Mid,2,0
3511,3511,Female,693,Light,3,0
3512,3512,Female,9064,Mid,2,0
3513,3513,Female,9210,Mid,2,0
3514,3514,Male,4002,Dark,2,0
3515,3515,Female,8810,Dark,3,0
3516,3516,Male,6528,Dark,3,0
3517,3517,Male,9737,Mid,2,0
3518,3518,Male,4792,Dark,3,1
3519,3519,Female,704,Dark,4,1
3520,3520,Female,2316,Light,3,0
3521,3521,Male,7442,Mid,2,0
3522,3522,Female,1921,Light,4,0
3523,3523,Male,1828,Mid,3,0
3524,3524,Male,7877,Albino,2,0
3525,3525,Female,1314,Light,2,0
3526,3526,Female,8229,Mid,3,0
3527,3527,Female,9033,Dark,2,0
3528,3528,Female,9582,Albino,2,0
3529,3529,Female,2703,Dark,2,0
3530,3530,Male,5579,Light,2,0
3531,3531,Female,8470,Mid,3,0
3532,3532,Male,7471,Mid,2,0
3533,3533,Male,6720,Dark,2,0
3534,3534,Female,2548,Mid,3,1
3535,3535,Female,611,Light,3,0
3536,3536,Male,4785,Light,2,0
3537,3537,Male,4814,Mid,2,0
3538,3538,Male,5251,Mid,2,0
3539,3539,Male,9160,Dark,3,0
3540,3540,Male,5503,Mid,4,0
3541,3541,Female,9338,Mid,2,0
3542,3542,Female,5887,Mid,4,0
3543,3543,Male,4921,Light,3,0
3544,3544,Male,9136,Albino,3,0
3545,3545,Female,2000,Light,2,0
3546,3546,Male,859,Light,2,0
3547,3547,Female,631,Mid,2,0
3548,3548,Female,1191,Light,2,0
3549,3549,Male,9779,Light,3,0
3550,3550,Male,8716,Mid,2,0
3551,3551,Male,6867,Dark,3,0
3552,3552,Male,8957,Light,2,0
3553,3553,Male,5590,Mid,2,0
3554,3554,Male,2704,Dark,2,0
3555,3555,Male,1002,Mid,5,0
3556,3556,Female,426,Mid,3,1
3557,3557,Female,9596,Mid,3,0
3558,3558,Female,1078,Dark,4,0
3559,3559,Male,7814,Albino,2,0
3560,3560,Female,1155,Mid,2,0
3561,3561,Male,4613,Dark,3,0
3562,3562,Male,6970,Light,3,0
3563,3563,Male,8011,Dark,3,0
3564,3564,Male,387,Mid,3,0
3565,3565,Male,7098,Mid,3,0
3566,3566,Male,7499,Light,4,0
3567,3567,Female,8220,Mid,2,0
3568,3568,Male,2972,Dark,2,0
3569,3569,Male,4282,Light,3,0
3570,3570,Female,2540,Light,2,0
3571,3571,Male,4419,Dark,1,0
3572,3572,Male,8837,Mid,2,0
3573,3573,Male,4940,Dark,3,1
3574,3574,Female,9556,Albino,4,1
3575,3575,Male,8460,Albino,3,0
3576,3576,Male,5476,Mid,3,0
3577,3577,Male,8673,Mid,3,0
3578,3578,Female,9395,Mid,3,0
3579,3579,Male,7478,Light,3,0
3580,3580,Male,8938,Dark,2,0
3581,3581,Female,3704,Mid,3,0
3582,3582,Female,2028,Light,2,0
3583,3583,Male,6929,Dark,3,0
3584,3584,Female,8467,Mid,2,0
3585,3585,Male,4644,Mid,3,0
3586,3586,Male,7821,Light,2,0
3587,3587,Male,2930,Mid,4,0
3588,3588,Male,2171,Dark,2,0
3589,3589,Female,2288,Light,3,0
3590,3590,Female,3737,Dark,2,0
3591,3591,Male,5521,Light,3,0
3592,3592,Female,1290,Dark,3,0
3593,3593,Female,8379,Dark,3,0
3594,3594,Female,1734,Mid,2,0
3595,3595,Female,2372,Mid,3,0
3596,3596,Male,5232,Dark,2,0
3597,3597,Male,6810,Mid,2,0
3598,3598,Male,3871,Mid,3,0
3599,3599,Male,7317,Dark,3,0
3600,3600,Male,7788,Albino,2,0
3601,3601,Male,897,Light,3,0
3602,3602,Female,5676,Mid,3,0
3603,3603,Male,335,Light,5,0
3604,3604,Female,9770,Mid,2,0
3605,3605,Male,9491,Light,2,0
3606,3606,Male,6839,Mid,3,0
3607,3607,Female,9843,Albino,3,0
3608,3608,Female,9220,Dark,3,0
3609,3609,Zombie,529,Zombie,2,0
3610,3610,Female,9833,Mid,3,0
3611,3611,Male,9680,Light,2,0
3612,3612,Male,4779,Mid,3,0
3613,3613,Male,6384,Light,4,0
3614,3614,Male,4971,Mid,2,0
3615,3615,Female,2467,Mid,3,1
3616,3616,Female,1106,Dark,3,0
3617,3617,Female,9580,Dark,3,0
3618,3618,Male,7619,Mid,4,0
3619,3619,Male,4830,Light,3,0
3620,3620,Male,3412,Dark,4,0
3621,3621,Female,9310,Dark,3,0
3622,3622,Male,5005,Mid,4,0
3623,3623,Female,2627,Light,3,0
3624,3624,Male,6910,Mid,3,0
3625,3625,Male,5181,Mid,4,1
3626,3626,Male,3584,Mid,2,0
3627,3627,Female,3043,Light,2,0
3628,3628,Female,2801,Dark,3,0
3629,3629,Female,2782,Dark,4,1
3630,3630,Male,2232,Dark,2,0
3631,3631,Male,4035,Albino,2,0
3632,3632,Female,9334,Light,2,0
3633,3633,Male,6159,Light,3,0
3634,3634,Male,7298,Mid,2,0
3635,3635,Male,2096,Mid,2,0
3636,3636,Zombie,480,Zombie,3,0
3637,3637,Female,4414,Mid,2,0
3638,3638,Male,1471,Mid,3,0
3639,3639,Female,4156,Light,2,0
3640,3640,Male,6830,Light,3,0
3641,3641,Female,3712,Mid,3,0
3642,3642,Male,7938,Light,2,0
3643,3643,Male,5217,Dark,3,0
3644,3644,Male,9105,Albino,2,0
3645,3645,Male,8785,Light,2,0
3646,3646,Female,9786,Dark,3,0
3647,3647,Male,8953,Dark,3,0
3648,3648,Female,423,Light,3,0
3649,3649,Female,1102,Dark,4,1
3650,3650,Male,1971,Light,3,0
3651,3651,Male,4857,Mid,3,0
3652,3652,Male,4625,Dark,3,0
3653,3653,Female,1699,Mid,2,0
3654,3654,Male,7474,Dark,3,0
3655,3655,Male,7304,Mid,2,0
3656,3656,Female,1158,Mid,2,0
3657,3657,Male,1387,Mid,3,0
3658,3658,Female,9203,Light,2,0
3659,3659,Female,3085,Dark,3,0
3660,3660,Male,7443,Mid,2,0
3661,3661,Male,2164,Light,1,0
3662,3662,Male,8334,Dark,2,0
3663,3663,Female,7136,Dark,3,0
3664,3664,Male,1814,Mid,2,0
3665,3665,Male,9791,Mid,2,0
3666,3666,Male,4919,Light,2,0
3667,3667,Male,6128,Light,3,0
3668,3668,Male,5890,Light,4,0
3669,3669,Male,81,Dark,2,0
3670,3670,Male,4748,Mid,2,0
3671,3671,Male,6739,Dark,4,1
3672,3672,Male,4948,Mid,4,1
3673,3673,Female,676,Light,3,1
3674,3674,Female,8718,Dark,3,0
3675,3675,Female,8203,Light,3,0
3676,3676,Male,8306,Dark,3,0
3677,3677,Male,4234,Dark,4,1
3678,3678,Female,3725,Light,3,1
3679,3679,Male,3251,Light,2,0
3680,3680,Male,2971,Dark,3,0
3681,3681,Male,8638,Light,4,0
3682,3682,Male,760,Dark,2,0
3683,3683,Male,5585,Mid,3,0
3684,3684,Female,198,Mid,4,0
3685,3685,Male,892,Light,5,0
3686,3686,Female,1318,Mid,3,1
3687,3687,Male,5561,Albino,3,0
3688,3688,Female,5780,Light,3,0
3689,3689,Male,4803,Dark,2,0
3690,3690,Male,7689,Light,3,0
3691,3691,Male,972,Light,4,0
3692,3692,Female,4203,Mid,2,0
3693,3693,Male,8134,Light,3,0
3694,3694,Male,3940,Light,3,0
3695,3695,Male,5068,Light,3,0
3696,3696,Male,3156,Dark,2,0
3697,3697,Female,1587,Albino,1,0
3698,3698,Male,1349,Mid,4,0
3699,3699,Male,5058,Light,4,0
3700,3700,Male,3317,Dark,5,1
3701,3701,Male,9495,Mid,3,0
3702,3702,Male,2562,Albino,2,0
3703,3703,Female,258,Light,3,0
3704,3704,Female,642,Mid,3,0
3705,3705,Female,453,Dark,4,0
3706,3706,Female,3275,Mid,5,1
3707,3707,Female,118,Light,3,0
3708,3708,Male,7607,Light,3,0
3709,3709,Female,2045,Light,2,0
3710,3710,Male,5933,Light,2,0
3711,3711,Female,3470,Dark,2,0
3712,3712,Female,210,Mid,3,0
3713,3713,Male,6446,Light,4,0
3714,3714,Male,8636,Mid,2,0
3715,3715,Male,8770,Mid,2,0
3716,3716,Male,9122,Dark,3,0
3717,3717,Male,6212,Light,2,0
3718,3718,Male,3973,Dark,3,0
3719,3719,Male,1456,Mid,2,0
3720,3720,Male,4833,Mid,3,0
3721,3721,Female,5824,Light,3,0
3722,3722,Male,5617,Light,3,0
3723,3723,Female,7170,Dark,2,0
3724,3724,Female,2564,Light,3,0
3725,3725,Female,1542,Light,3,0
3726,3726,Male,7918,Mid,2,0
3727,3727,Male,4028,Mid,2,0
3728,3728,Male,3867,Dark,2,0
3729,3729,Male,927,Dark,3,0
3730,3730,Male,9457,Light,3,0
3731,3731,Male,6362,Mid,3,0
3732,3732,Male,2260,Light,2,0
3733,3733,Female,2436,Mid,5,1
3734,3734,Female,5745,Dark,2,0
3735,3735,Female,3711,Light,3,0
3736,3736,Male,5137,Light,3,0
3737,3737,Male,6378,Mid,3,0
3738,3738,Male,2503,Mid,3,0
3739,3739,Male,8998,Dark,4,0
3740,3740,Male,5880,Light,2,0
3741,3741,Female,4490,Light,2,1
3742,3742,Male,6800,Light,3,0
3743,3743,Female,8360,Albino,3,0
3744,3744,Male,8798,Dark,3,0
3745,3745,Male,1833,Mid,2,0
3746,3746,Male,2518,Light,3,0
3747,3747,Female,1578,Mid,2,0
3748,3748,Male,4032,Light,2,0
3749,3749,Female,274,Light,3,0
3750,3750,Male,6193,Light,3,0
3751,3751,Male,7337,Mid,3,0
3752,3752,Male,8744,Dark,3,0
3753,3753,Male,6050,Dark,2,0
3754,3754,Male,5853,Mid,4,0
3755,3755,Female,574,Light,3,0
3756,3756,Female,3009,Light,2,0
3757,3757,Female,132,Dark,3,0
3758,3758,Male,5204,Mid,4,0
3759,3759,Male,6136,Albino,2,0
3760,3760,Male,4249,Mid,4,0
3761,3761,Male,6001,Light,3,0
3762,3762,Male,928,Light,3,0
3763,3763,Female,105,Dark,3,0
3764,3764,Male,4882,Mid,3,0
3765,3765,Female,1936,Light,3,0
3766,3766,Male,1049,Light,2,0
3767,3767,Male,9391,Dark,3,0
3768,3768,Female,9824,Albino,2,0
