,id,types,rarity,skin,total_traits,traits,total_hidden_traits,hidden_traits
662,2662,Male,6435,Dark,3,"Eye Patch,Luxurious Beard,Mohawk Dark",0,
663,2663,Male,9539,Dark,2,"Horned Rim Glasses,Wild Hair",0,
664,2664,Female,1247,Light,3,"Green Eye Shadow,Purple Lipstick,Wild White Hair",0,
665,2665,Male,3228,Dark,2,"Eye Patch,Purple Hair",0,
666,2666,Male,8324,Dark,2,"Bandana,Small Shades",0,
667,2667,Male,9455,Albino,3,"Cigarette,Earring,Frumpy Hair",0,
668,2668,Male,6228,Light,3,"Chinstrap,Earring,Frumpy Hair",0,
669,2669,Male,6142,Light,2,"Chinstrap,Shaved Head",0,
670,2670,Male,9765,Light,3,"Classic Shades,Earring,Stringy Hair",0,
671,2671,Male,8252,Mid,2,"Headband,Small Shades",0,
672,2672,Male,3128,Dark,4,"Earring,Frown,Muttonchops,Purple Hair",1,Earring
673,2673,Male,7614,Light,4,"Frumpy Hair,Horned Rim Glasses,Muttonchops,Pipe",0,
674,2674,Male,5132,Mid,2,"Front Beard Dark,Mohawk Thin",0,
675,2675,Female,5705,Light,3,"Blue Eye Shadow,Purple Lipstick,Stringy Hair",0,
676,2676,Female,215,Dark,1,Tiara,0,
677,2677,Male,8921,Dark,2,"Knitted Cap,Mole",0,
678,2678,Male,357,Dark,3,"Buck Teeth,Normal Beard Black,Wild Hair",0,
679,2679,Male,7226,Mid,2,"Goat,Shaved Head",0,
680,2680,Female,102,Light,4,"Black Lipstick,Choker,Pink With Hat,Purple Eye Shadow",0,
681,2681,Zombie,541,Zombie,2,"Cap,Clown Eyes Blue",0,
682,2682,Female,3597,Mid,2,"Purple Eye Shadow,Tassle Hat",0,
683,2683,Male,5053,Mid,2,"Front Beard Dark,Peak Spike",0,
684,2684,Male,2120,Dark,2,"Muttonchops,Vampire Hair",0,
685,2685,Male,3183,Light,2,"Normal Beard Black,Purple Hair",0,
686,2686,Female,2223,Mid,2,"Blonde Bob,Clown Eyes Blue",0,
687,2687,Male,6722,Light,4,"Bandana,Big Shades,Mole,Mustache",0,
688,2688,Male,2092,Dark,4,"Earring,Normal Beard,Regular Shades,Vampire Hair",0,
689,2689,Male,4448,Light,2,"Earring,Normal Beard Black",0,
690,2690,Female,677,Dark,2,"Blue Eye Shadow,Pink With Hat",0,
691,2691,Male,4328,Dark,3,"Knitted Cap,Shadow Beard,Smile",0,
692,2692,Female,7893,Mid,4,"Eye Patch,Pipe,Purple Lipstick,Wild Hair",0,
693,2693,Male,4359,Light,2,"Frumpy Hair,Smile",0,
694,2694,Male,5142,Dark,3,"Earring,Front Beard Dark,Wild Hair",0,
695,2695,Male,6736,Mid,3,"Do-rag,Normal Beard Black,Small Shades",0,
696,2696,Female,9151,Dark,3,"Mohawk,Purple Lipstick,Regular Shades",0,
697,2697,Female,2779,Albino,3,"Black Lipstick,Clown Eyes Green,Straight Hair",0,
698,2698,Female,110,Mid,2,"Choker,Straight Hair Blonde",0,
699,2699,Male,6135,Albino,2,"Chinstrap,Shaved Head",0,
700,2700,Female,9647,Albino,3,"Big Shades,Messy Hair,Purple Lipstick",0,
701,2701,Male,5870,Light,4,"Earring,Horned Rim Glasses,Peak Spike,Vape",0,
702,2702,Male,9470,Mid,3,"Eye Patch,Shadow Beard,Wild Hair",0,
703,2703,Female,683,Mid,2,"Green Eye Shadow,Pink With Hat",0,
704,2704,Female,2863,Albino,3,"Cap,Medical Mask,Silver Chain",0,
705,2705,Female,427,Dark,2,"Blonde Bob,Welding Goggles",0,
706,2706,Female,2683,Light,2,"Purple Lipstick,Straight Hair Dark",0,
707,2707,Female,5637,Mid,3,"Blue Eye Shadow,Earring,Headband",0,
708,2708,Zombie,566,Zombie,2,"Bandana,Earring",0,
709,2709,Male,9628,Mid,2,"Messy Hair,Shadow Beard",0,
710,2710,Female,2634,Dark,3,"Earring,Horned Rim Glasses,Straight Hair Dark",1,Earring
711,2711,Ape,37,Ape,2,"Cap Forward,Earring",0,
712,2712,Female,956,Light,2,"Mohawk Dark,Spots",0,
713,2713,Female,1202,Light,2,"Blonde Short,Purple Lipstick",0,
714,2714,Female,9993,Albino,2,"Bandana,Earring",0,
715,2715,Male,3489,Mid,4,"Earring,Frown,Luxurious Beard,Medical Mask",1,Frown
716,2716,Female,1598,Dark,3,"Clown Eyes Green,Hot Lipstick,Straight Hair Blonde",0,
717,2717,Female,185,Mid,2,"Pilot Helmet,Purple Lipstick",0,
718,2718,Male,5001,Dark,3,"Cap,Front Beard Dark,Frown",1,Frown
719,2719,Male,6240,Mid,2,"Chinstrap,Wild Hair",0,
720,2720,Male,7184,Mid,3,"Earring,Eye Mask,Messy Hair",0,
721,2721,Female,2764,Mid,4,"Eye Mask,Hot Lipstick,Pipe,Straight Hair",0,
722,2722,Male,7733,Light,2,"Muttonchops,Wild Hair",0,
723,2723,Female,1307,Dark,3,"Big Shades,Earring,Wild White Hair",1,Earring
724,2724,Male,5615,Mid,2,"Handlebars,Stringy Hair",0,
725,2725,Female,441,Mid,2,"Dark Hair,Welding Goggles",0,
726,2726,Male,3797,Light,4,"Earring,Fedora,Luxurious Beard,Small Shades",0,
727,2727,Male,5224,Albino,3,"Classic Shades,Frown,Shaved Head",0,
728,2728,Male,6255,Light,4,"Chinstrap,Earring,Horned Rim Glasses,Stringy Hair",0,
729,2729,Male,1369,Mid,2,"Cowboy Hat,Vape",0,
730,2730,Female,3058,Albino,2,"Dark Hair,Regular Shades",0,
731,2731,Female,2512,Mid,4,"Earring,Hot Lipstick,Straight Hair Dark,Vape",1,Earring
732,2732,Male,6738,Mid,3,"Do-rag,Eye Patch,Normal Beard Black",0,
733,2733,Male,6139,Dark,2,"Chinstrap,Shaved Head",0,
734,2734,Female,2585,Dark,2,"Clown Eyes Blue,Straight Hair Dark",0,
735,2735,Female,5897,Mid,3,"Crazy Hair,Hot Lipstick,Vape",0,
736,2736,Female,1742,Light,2,"Earring,Wild Blonde",0,
737,2737,Male,6495,Mid,4,"Big Shades,Earring,Luxurious Beard,Wild Hair",0,
738,2738,Male,8444,Dark,3,"Cigarette,Clown Eyes Green,Stringy Hair",0,
739,2739,Male,7255,Dark,4,"Cap,Earring,Goat,Mole",0,
740,2740,Female,1487,Light,3,"Gold Chain,Purple Lipstick,Straight Hair Blonde",0,
741,2741,Female,297,Dark,2,"Nerd Glasses,Orange Side",0,
742,2742,Female,1287,Dark,4,"Black Lipstick,Cigarette,Eye Patch,Wild White Hair",0,
743,2743,Female,2614,Albino,3,"Black Lipstick,Regular Shades,Straight Hair Dark",0,
744,2744,Male,8273,Dark,3,"Mohawk,Shadow Beard,Small Shades",0,
745,2745,Male,6926,Light,4,"Nerd Glasses,Normal Beard,Peak Spike,Pipe",0,
746,2746,Male,9025,Mid,2,"Mohawk Dark,Nerd Glasses",0,
747,2747,Male,3159,Dark,3,"Luxurious Beard,Pipe,Purple Hair",0,
748,2748,Male,782,Mid,2,"Top Hat,Vape",0,
749,2749,Male,8665,Mid,2,"Big Shades,Headband",0,
750,2750,Male,4765,Dark,3,"Cap Forward,Mole,Nerd Glasses",0,
751,2751,Female,1959,Light,3,"Blonde Bob,Earring,Purple Eye Shadow",1,Earring
752,2752,Male,8303,Light,2,"Small Shades,Wild Hair",0,
753,2753,Male,3378,Light,4,"Earring,Eye Mask,Gold Chain,Police Cap",0,
754,2754,Female,9429,Mid,3,"Black Lipstick,Cigarette,Frumpy Hair",0,
755,2755,Female,5809,Mid,3,"Cigarette,Green Eye Shadow,Messy Hair",0,
756,2756,Female,8365,Dark,3,"Clown Eyes Green,Hot Lipstick,Mohawk Dark",0,
757,2757,Male,3547,Dark,3,"Earring,Headband,Medical Mask",0,
758,2758,Male,4718,Dark,3,"Cap Forward,Cigarette,Clown Eyes Green",0,
759,2759,Female,159,Albino,1,Pilot Helmet,0,
760,2760,Female,580,Dark,2,"Blue Eye Shadow,Pigtails",0,
761,2761,Female,2442,Dark,3,"Gold Chain,Nerd Glasses,Straight Hair Dark",0,
762,2762,Male,2920,Mid,2,"Do-rag,Silver Chain",0,
763,2763,Male,5176,Dark,3,"Cap,Frown,Handlebars",1,Frown
764,2764,Male,7045,Mid,3,"Eye Patch,Normal Beard,Wild Hair",0,
765,2765,Male,4693,Dark,2,"Cap Forward,Muttonchops",0,
766,2766,Male,3908,Light,3,"Clown Nose,Police Cap,VR",0,
767,2767,Male,1045,Mid,3,"Do-rag,Regular Shades,Rosy Cheeks",0,
768,2768,Male,4517,Dark,1,Nerd Glasses,0,
769,2769,Male,7786,Mid,3,"Nerd Glasses,Peak Spike,Shadow Beard",0,
770,2770,Male,6455,Light,3,"Cigarette,Luxurious Beard,Mohawk Thin",0,
771,2771,Male,8984,Dark,2,"Mohawk Dark,Shadow Beard",0,
772,2772,Female,8455,Light,4,"Bandana,Black Lipstick,Clown Eyes Green,Earring",0,
773,2773,Male,3564,Light,2,"Medical Mask,Mohawk",0,
774,2774,Male,9814,Light,3,"Earring,Nerd Glasses,Stringy Hair",0,
775,2775,Female,8710,Mid,2,"Earring,Headband",0,
776,2776,Male,961,Mid,3,"Earring,Mohawk,Spots",0,
777,2777,Male,6908,Dark,3,"Normal Beard,Shaved Head,Small Shades",0,
778,2778,Male,6084,Dark,3,"Big Shades,Front Beard,Messy Hair",0,
779,2779,Male,5588,Mid,3,"Earring,Frumpy Hair,Handlebars",0,
780,2780,Male,8782,Mid,3,"Crazy Hair,Earring,Nerd Glasses",0,
781,2781,Female,2077,Mid,2,"3D Glasses,Red Mohawk",0,
782,2782,Female,9762,Dark,3,"Classic Shades,Purple Lipstick,Stringy Hair",0,
783,2783,Male,9899,Mid,2,"Bandana,Shadow Beard",0,
784,2784,Male,6788,Dark,3,"Clown Eyes Blue,Crazy Hair,Normal Beard Black",0,
785,2785,Male,6987,Mid,3,"Eye Patch,Knitted Cap,Normal Beard",0,
786,2786,Male,9919,Mid,4,"Bandana,Cigarette,Earring,Horned Rim Glasses",0,
787,2787,Female,5379,Mid,3,"Earring,Mohawk Dark,Purple Eye Shadow",0,
788,2788,Male,5966,Mid,4,"Classic Shades,Do-rag,Front Beard,Mole",0,
789,2789,Male,2256,Light,3,"Horned Rim Glasses,Shadow Beard,Vampire Hair",0,
790,2790,Male,7056,Dark,2,"Normal Beard,Wild Hair",0,
791,2791,Male,5578,Dark,2,"Handlebars,Mohawk Thin",0,
792,2792,Female,2712,Dark,3,"Purple Lipstick,Silver Chain,Straight Hair",0,
793,2793,Female,1103,Mid,3,"Blonde Short,Clown Nose,Nerd Glasses",0,
794,2794,Male,6526,Light,3,"3D Glasses,Cigarette,Messy Hair",0,
795,2795,Female,979,Mid,3,"Green Eye Shadow,Rosy Cheeks,Wild Blonde",0,
796,2796,Male,7782,Dark,3,"Horned Rim Glasses,Peak Spike,Shadow Beard",0,
797,2797,Male,7308,Light,3,"Goat,Horned Rim Glasses,Mohawk Thin",0,
798,2798,Male,4726,Dark,3,"Cap Forward,Earring,Eye Patch",0,
799,2799,Female,9530,Albino,3,"Earring,Horned Rim Glasses,Wild Hair",1,Earring
800,2800,Female,279,Dark,1,Orange Side,0,
801,2801,Male,8309,Dark,2,"Messy Hair,Small Shades",0,
802,2802,Male,9804,Dark,2,"Big Shades,Stringy Hair",0,
803,2803,Male,6199,Dark,3,"Chinstrap,Knitted Cap,Regular Shades",0,
804,2804,Male,933,Mid,3,"Nerd Glasses,Shaved Head,Spots",0,
805,2805,Male,3955,Dark,2,"Chinstrap,Police Cap",0,
806,2806,Male,3199,Light,2,"Goat,Purple Hair",0,
807,2807,Female,7926,Dark,4,"Cap,Earring,Hot Lipstick,VR",1,Earring
808,2808,Female,8925,Dark,2,"Knitted Cap,Purple Lipstick",0,
809,2809,Male,7011,Mid,2,"Mohawk Dark,Normal Beard",0,
810,2810,Male,7572,Light,2,"Do-rag,Nerd Glasses",0,
811,2811,Female,1596,Mid,3,"Clown Eyes Green,Purple Lipstick,Wild Blonde",0,
812,2812,Female,5878,Dark,3,"Cap,Purple Lipstick,Vape",0,
813,2813,Female,1206,Dark,2,"Blonde Short,Hot Lipstick",0,
814,2814,Female,2041,Dark,4,"Earring,Half Shaved,Hot Lipstick,Vape",1,Earring
815,2815,Female,2827,Light,4,"Earring,Nerd Glasses,Purple Lipstick,Straight Hair",1,Earring
816,2816,Female,2450,Light,3,"Clown Eyes Blue,Clown Nose,Straight Hair Dark",0,
817,2817,Female,8562,Albino,3,"Clown Eyes Blue,Hot Lipstick,Messy Hair",0,
818,2818,Male,6892,Dark,3,"Earring,Normal Beard Black,Stringy Hair",0,
819,2819,Male,2057,Light,4,"Chinstrap,Horned Rim Glasses,Mole,Vampire Hair",1,Mole
820,2820,Male,6275,Dark,3,"3D Glasses,Bandana,Luxurious Beard",0,
821,2821,Female,9870,Dark,2,"Earring,Stringy Hair",0,
822,2822,Female,5440,Mid,2,"Purple Eye Shadow,Stringy Hair",0,
823,2823,Male,4931,Dark,2,"Hoodie,VR",0,
824,2824,Male,6652,Albino,2,"Knitted Cap,Mustache",0,
825,2825,Male,5525,Light,3,"Bandana,Handlebars,Small Shades",0,
826,2826,Female,7980,Light,3,"Earring,Frumpy Hair,VR",1,Earring
827,2827,Male,3905,Dark,2,"Earring,Fedora",0,
828,2828,Female,607,Dark,3,"Clown Eyes Green,Earring,Pigtails",0,
829,2829,Female,1992,Albino,3,"Blonde Bob,Blue Eye Shadow,Earring",1,Earring
830,2830,Male,7776,Light,4,"Cigarette,Classic Shades,Earring,Peak Spike",0,
831,2831,Female,1302,Dark,3,"Big Shades,Black Lipstick,Wild White Hair",0,
832,2832,Female,2823,Dark,2,"Horned Rim Glasses,Straight Hair",0,
833,2833,Male,1374,Albino,2,"Cowboy Hat,Front Beard",0,
834,2834,Male,3786,Dark,2,"Fedora,Front Beard",0,
835,2835,Male,6756,Light,4,"Earring,Nerd Glasses,Normal Beard Black,Peak Spike",0,
836,2836,Female,406,Light,4,"Cigarette,Earring,Welding Goggles,Wild White Hair",1,Earring
837,2837,Female,5709,Dark,2,"Blue Eye Shadow,Stringy Hair",0,
838,2838,Male,8236,Light,2,"Cap,Cigarette",0,
839,2839,Female,9113,Light,2,"Classic Shades,Mohawk",0,
840,2840,Male,4764,Mid,2,"Cap Forward,Horned Rim Glasses",0,
841,2841,Female,872,Dark,2,"Spots,Straight Hair Blonde",0,
842,2842,Male,7027,Mid,3,"Earring,Mohawk Thin,Normal Beard",0,
843,2843,Female,3333,Dark,5,"Bandana,Black Lipstick,Earring,Eye Mask,Vape",1,Earring
844,2844,Female,170,Mid,2,"Black Lipstick,Pilot Helmet",0,
845,2845,Male,2593,Light,3,"Clown Hair Green,Earring,Eye Patch",0,
846,2846,Female,9692,Mid,2,"Black Lipstick,Messy Hair",0,
847,2847,Male,8907,Light,3,"Earring,Knitted Cap,Nerd Glasses",0,
848,2848,Male,6683,Light,3,"Earring,Mohawk Thin,Mustache",0,
849,2849,Female,8642,Mid,2,"Headband,Regular Shades",0,
850,2850,Female,9732,Dark,2,"Earring,Messy Hair",0,
851,2851,Male,4077,Albino,2,"Earring,Police Cap",0,
852,2852,Female,1295,Light,4,"Black Lipstick,Earring,Regular Shades,Wild White Hair",1,Earring
853,2853,Male,7058,Mid,2,"Normal Beard,Wild Hair",0,
854,2854,Male,3933,Mid,3,"Earring,Handlebars,Police Cap",0,
855,2855,Male,5566,Mid,2,"Handlebars,Mohawk Dark",0,
856,2856,Male,7097,Mid,3,"Eye Mask,Peak Spike,Pipe",0,
857,2857,Female,448,Mid,3,"Cigarette,Crazy Hair,Welding Goggles",0,
858,2858,Female,8362,Dark,3,"Clown Eyes Green,Mohawk Dark,Purple Lipstick",0,
859,2859,Male,1819,Mid,3,"Big Beard,Headband,Small Shades",0,
860,2860,Female,9170,Mid,2,"Mohawk,Regular Shades",0,
861,2861,Male,4524,Light,1,Mole,0,
862,2862,Male,7680,Light,2,"Headband,Muttonchops",0,
863,2863,Male,2873,Dark,2,"Police Cap,Silver Chain",0,
864,2864,Male,6570,Mid,3,"Eye Mask,Knitted Cap,Mustache",0,
865,2865,Male,3779,Dark,2,"Fedora,Handlebars",0,
866,2866,Male,7765,Albino,4,"Bandana,Classic Shades,Earring,Muttonchops",0,
867,2867,Female,678,Mid,2,"Blue Eye Shadow,Pink With Hat",0,
868,2868,Male,5052,Light,2,"Front Beard Dark,Peak Spike",0,
869,2869,Male,6443,Light,2,"3D Glasses,Mohawk Dark",0,
870,2870,Male,6205,Mid,2,"Chinstrap,Knitted Cap",0,
871,2871,Male,9650,Dark,3,"Cigarette,Horned Rim Glasses,Messy Hair",0,
872,2872,Male,2870,Light,3,"Police Cap,Silver Chain,Small Shades",0,
873,2873,Male,2104,Mid,3,"Cigarette,Eye Mask,Vampire Hair",0,
874,2874,Male,4152,Light,3,"Clown Nose,Crazy Hair,Eye Patch",0,
875,2875,Male,5487,Mid,2,"Handlebars,Shaved Head",0,
876,2876,Female,5946,Mid,3,"Purple Lipstick,Stringy Hair,Vape",0,
877,2877,Male,5093,Dark,2,"Crazy Hair,Front Beard Dark",0,
878,2878,Male,7612,Dark,3,"Clown Eyes Blue,Peak Spike,Pipe",0,
879,2879,Male,3207,Mid,2,"Muttonchops,Purple Hair",0,
880,2880,Male,9169,Light,2,"Mohawk Thin,Regular Shades",0,
881,2881,Male,7213,Dark,3,"Goat,Regular Shades,Shaved Head",0,
882,2882,Male,4483,Albino,2,"Earring,Pipe",0,
883,2883,Male,8002,Dark,2,"Messy Hair,VR",0,
884,2884,Female,153,Mid,2,"Pilot Helmet,Vape",0,
885,2885,Male,3362,Mid,5,"Earring,Headband,Mole,Shadow Beard,Small Shades",0,
886,2886,Male,4848,Dark,3,"Cigarette,Hoodie,Luxurious Beard",0,
887,2887,Male,796,Mid,2,"Luxurious Beard,Top Hat",0,
888,2888,Female,9029,Dark,3,"Black Lipstick,Cigarette,Mohawk Dark",0,
889,2889,Female,177,Dark,3,"Cigarette,Pilot Helmet,Purple Lipstick",0,
890,2890,Alien,14,Alien,1,Cap,0,
891,2891,Female,231,Albino,2,"Regular Shades,Tiara",0,
892,2892,Male,806,Mid,3,"Normal Beard,Top Hat,VR",0,
893,2893,Female,1685,Light,3,"Earring,Nerd Glasses,Wild Blonde",0,
894,2894,Male,3264,Mid,5,"Chinstrap,Earring,Frown,Gold Chain,Hoodie",1,Earring
895,2895,Male,1391,Mid,2,"3D Glasses,Cowboy Hat",0,
896,2896,Female,2481,Dark,3,"Blue Eye Shadow,Earring,Straight Hair Dark",1,Earring
897,2897,Male,8660,Dark,2,"Big Shades,Headband",0,
898,2898,Male,7541,Dark,3,"Big Shades,Do-rag,Earring",0,
899,2899,Male,3125,Dark,2,"Front Beard Dark,Purple Hair",0,
900,2900,Female,196,Light,2,"Earring,Pilot Helmet",1,Earring
901,2901,Male,6774,Albino,4,"Cap,Cigarette,Normal Beard Black,Regular Shades",0,
902,2902,Male,7506,Albino,2,"Do-rag,Shadow Beard",0,
903,2903,Female,8966,Albino,4,"Classic Shades,Earring,Hot Lipstick,Mohawk Dark",0,
904,2904,Female,128,Dark,4,"Bandana,Choker,Clown Eyes Blue,Hot Lipstick",0,
905,2905,Female,8931,Dark,3,"Earring,Hot Lipstick,Knitted Cap",0,
906,2906,Male,5097,Light,3,"Eye Patch,Front Beard Dark,Knitted Cap",0,
907,2907,Male,7342,Dark,3,"Eye Patch,Goat,Messy Hair",0,
908,2908,Male,7176,Dark,2,"Eye Mask,Wild Hair",0,
909,2909,Female,168,Dark,2,"Black Lipstick,Pilot Helmet",0,
910,2910,Male,854,Mid,2,"Nerd Glasses,Top Hat",0,
911,2911,Male,3499,Mid,3,"Front Beard Dark,Frumpy Hair,Medical Mask",0,
912,2912,Male,7514,Dark,2,"Shadow Beard,Shaved Head",0,
913,2913,Male,6007,Mid,3,"Front Beard,Small Shades,Stringy Hair",0,
914,2914,Female,9451,Albino,2,"Frumpy Hair,Hot Lipstick",0,
915,2915,Female,8456,Dark,4,"Bandana,Clown Eyes Green,Earring,Purple Lipstick",0,
916,2916,Male,4129,Dark,3,"Bandana,Clown Nose,Goat",0,
917,2917,Female,9974,Mid,2,"Bandana,Purple Lipstick",0,
918,2918,Female,3598,Dark,3,"Blue Eye Shadow,Tassle Hat,Vape",0,
919,2919,Female,2673,Dark,2,"Mole,Straight Hair Dark",0,
920,2920,Female,2650,Dark,2,"Nerd Glasses,Straight Hair Dark",0,
921,2921,Male,7592,Mid,2,"Cigarette,Shaved Head",0,
922,2922,Male,6361,Light,3,"3D Glasses,Cap,Earring",0,
923,2923,Male,394,Light,4,"Buck Teeth,Regular Shades,Shadow Beard,Stringy Hair",0,
924,2924,Ape,38,Ape,1,Hoodie,0,
925,2925,Male,4066,Dark,3,"Earring,Nerd Glasses,Police Cap",0,
926,2926,Male,6705,Mid,3,"Messy Hair,Mustache,Nerd Glasses",0,
927,2927,Male,4451,Mid,1,Normal Beard,0,
928,2928,Male,8671,Light,3,"Earring,Headband,Nerd Glasses",0,
929,2929,Male,9350,Mid,2,"Eye Patch,Frumpy Hair",0,
930,2930,Male,2643,Mid,2,"Big Shades,Clown Hair Green",0,
931,2931,Male,9782,Light,2,"Shadow Beard,Stringy Hair",0,
932,2932,Male,4421,Mid,1,Front Beard,0,
933,2933,Male,9986,Dark,3,"Bandana,Cigarette,Earring",0,
934,2934,Male,7237,Dark,2,"Goat,Peak Spike",0,
935,2935,Male,1772,Dark,4,"Big Beard,Cap Forward,Classic Shades,Earring",0,
936,2936,Male,7282,Dark,3,"Crazy Hair,Goat,Horned Rim Glasses",0,
937,2937,Female,5431,Dark,3,"Purple Eye Shadow,Purple Lipstick,Stringy Hair",0,
938,2938,Zombie,539,Zombie,1,Wild Hair,0,
939,2939,Male,8946,Light,2,"Earring,Knitted Cap",0,
940,2940,Female,876,Albino,5,"Blonde Bob,Clown Eyes Blue,Earring,Hot Lipstick,Spots",1,Earring
941,2941,Female,5833,Mid,2,"Bandana,Green Eye Shadow",0,
942,2942,Male,966,Dark,2,"Frumpy Hair,Spots",0,
943,2943,Female,8442,Light,3,"Clown Eyes Green,Hot Lipstick,Stringy Hair",0,
944,2944,Male,9366,Light,3,"Frumpy Hair,Nerd Glasses,Shadow Beard",0,
945,2945,Female,2463,Dark,4,"Earring,Purple Eye Shadow,Purple Lipstick,Straight Hair Dark",1,Earring
946,2946,Female,3056,Light,3,"Classic Shades,Dark Hair,Earring",1,Earring
947,2947,Male,5071,Dark,4,"Bandana,Earring,Front Beard Dark,Small Shades",0,
948,2948,Male,7178,Light,2,"Eye Mask,Wild Hair",0,
949,2949,Male,3558,Light,4,"Earring,Eye Patch,Medical Mask,Mohawk Thin",0,
950,2950,Female,8034,Dark,1,Headband,0,
951,2951,Male,3916,Light,2,"Police Cap,Smile",0,
952,2952,Male,9003,Mid,3,"Big Shades,Earring,Mohawk Dark",0,
953,2953,Male,5846,Mid,4,"Normal Beard Black,Regular Shades,Vape,Wild Hair",0,
954,2954,Female,1581,Albino,2,"VR,Wild Blonde",0,
955,2955,Male,4111,Dark,3,"Clown Nose,Front Beard,Frumpy Hair",0,
956,2956,Male,9615,Dark,3,"Messy Hair,Regular Shades,Shadow Beard",0,
957,2957,Male,9266,Albino,4,"Cigarette,Earring,Mohawk,Mole",0,
958,2958,Female,711,Light,2,"Clown Eyes Blue,Pink With Hat",0,
959,2959,Male,7375,Albino,3,"Clown Eyes Green,Muttonchops,Shaved Head",0,
960,2960,Female,3479,Mid,2,"Medical Mask,Tassle Hat",0,
961,2961,Male,1789,Mid,4,"Big Beard,Frown,Mole,Wild Hair",1,Frown
962,2962,Male,6785,Mid,4,"Cigarette,Clown Eyes Green,Crazy Hair,Normal Beard Black",0,
963,2963,Female,5388,Mid,3,"Mohawk,Purple Eye Shadow,Purple Lipstick",0,
964,2964,Male,76,Light,1,Beanie,0,
965,2965,Male,6912,Mid,3,"Horned Rim Glasses,Normal Beard,Shaved Head",0,
966,2966,Female,5626,Dark,3,"Blue Eye Shadow,Knitted Cap,Pipe",0,
967,2967,Zombie,513,Zombie,2,"Chinstrap,Mohawk Thin",0,
968,2968,Female,5852,Light,3,"Eye Mask,Mohawk Dark,Vape",0,
969,2969,Female,9354,Mid,3,"Classic Shades,Frumpy Hair,Hot Lipstick",0,
970,2970,Male,9778,Dark,3,"Earring,Shadow Beard,Stringy Hair",0,
971,2971,Male,7774,Dark,3,"Classic Shades,Mole,Peak Spike",0,
972,2972,Female,8438,Mid,2,"Clown Eyes Green,Messy Hair",0,
973,2973,Female,7977,Dark,3,"Frumpy Hair,Purple Lipstick,VR",0,
974,2974,Female,8340,Dark,3,"Black Lipstick,Clown Eyes Green,Crazy Hair",0,
975,2975,Male,4694,Light,2,"Cap Forward,Muttonchops",0,
976,2976,Male,8640,Dark,2,"Headband,Regular Shades",0,
977,2977,Female,2570,Light,3,"Clown Eyes Green,Hot Lipstick,Straight Hair Dark",0,
978,2978,Female,717,Mid,3,"Black Lipstick,Pink With Hat,Regular Shades",0,
979,2979,Male,5145,Mid,2,"Front Beard Dark,Wild Hair",0,
980,2980,Male,4641,Light,3,"Cap Forward,Mustache,VR",0,
981,2981,Female,459,Mid,2,"Mohawk Thin,Welding Goggles",0,
982,2982,Male,3553,Light,2,"Knitted Cap,Medical Mask",0,
983,2983,Male,7523,Dark,3,"Earring,Regular Shades,Shaved Head",0,
984,2984,Female,2267,Mid,3,"Hot Lipstick,Red Mohawk,Regular Shades",0,
985,2985,Male,338,Dark,2,"Buck Teeth,Fedora",0,
986,2986,Male,5606,Light,3,"Earring,Handlebars,Messy Hair",0,
987,2987,Male,6582,Dark,2,"Mustache,Shaved Head",0,
988,2988,Male,6861,Light,3,"Cigarette,Frumpy Hair,Normal Beard Black",0,
989,2989,Male,7551,Dark,2,"Horned Rim Glasses,Shaved Head",0,
990,2990,Male,3256,Dark,2,"Nerd Glasses,Purple Hair",0,
991,2991,Male,6053,Mid,2,"Front Beard,Mohawk Thin",0,
992,2992,Male,3954,Light,3,"Chinstrap,Police Cap,Small Shades",0,
993,2993,Male,5028,Light,3,"Do-rag,Front Beard Dark,Horned Rim Glasses",0,
994,2994,Female,1179,Dark,3,"Blonde Short,Hot Lipstick,Nerd Glasses",0,
995,2995,Male,4501,Dark,1,Eye Patch,0,
996,2996,Male,5483,Dark,2,"Do-rag,Handlebars",0,
997,2997,Female,2572,Dark,2,"Clown Eyes Green,Clown Hair Green",0,
998,2998,Male,3881,Mid,3,"Earring,Fedora,Shadow Beard",0,
999,2999,Male,5156,Mid,3,"Eye Patch,Front Beard Dark,Stringy Hair",0,
0,3000,Male,7044,Mid,2,"Frumpy Hair,Normal Beard",0,
1,3001,Male,2328,Dark,2,"Nerd Glasses,Vampire Hair",0,
2,3002,Female,5394,Dark,2,"Mohawk,Purple Eye Shadow",0,
3,3003,Male,5975,Dark,2,"Do-rag,Front Beard",0,
4,3004,Female,9219,Mid,4,"Earring,Mohawk,Nerd Glasses,Purple Lipstick",0,
5,3005,Female,475,Mid,2,"Messy Hair,Welding Goggles",0,
6,3006,Male,6025,Mid,2,"Crazy Hair,Front Beard",0,
7,3007,Male,6514,Mid,2,"3D Glasses,Wild Hair",0,
8,3008,Female,3699,Dark,2,"Horned Rim Glasses,Tassle Hat",0,
9,3009,Male,3352,Dark,5,"Big Shades,Cigarette,Earring,Normal Beard,Peak Spike",0,
10,3010,Male,2261,Mid,2,"Shadow Beard,Vampire Hair",0,
11,3011,Male,23,Dark,6,"Earring,Frown,Normal Beard,Pipe,Small Shades,Vampire Hair",1,Frown
12,3012,Male,3471,Light,2,"Gold Chain,Stringy Hair",0,
13,3013,Male,3406,Mid,3,"Chinstrap,Gold Chain,Stringy Hair",0,
